,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,backdrop_path,budget,tmdb_id,overview,popularity,poster_path,production_countries,url_imdb,teaser_link,Keywords,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,TV Movie,Thriller,War,Western
2770,tt0104181,0.17857142857142838,14339,Wuthering Heights,0.8571428571428541,0.25,Wuthering Heights,1,https://image.tmdb.org/t/p/original/60OypzgF62FE8PWxXi5zSI1bLyS.jpg,0.0,25095,"Young orphan Heathcliff is adopted by the wealthy Earnshaw family and moves into their estate, Wuthering Heights. Soon, the new resident falls for his compassionate foster sister, Cathy. The two share a remarkable bond that seems unbreakable until Cathy, feeling the pressure of social convention, suppresses her feelings and marries Edgar Linton, a man of means who befits her stature. Heathcliff vows to win her back.",0.13560090702947844,https://image.tmdb.org/t/p/original/fYjS2FFChGZGhJI15sY78m0V9mu.jpg,"['GB', 'US']",https://www.imdb.com/title/tt0104181,https://www.youtube.com/watch?v=XqQL6BouEx4,['revenge'],0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2771,tt0104231,0.17857142857142838,68262,Far and Away,0.8571428571428541,0.8333333333333335,Far and Away,1,https://image.tmdb.org/t/p/original/1MTBsjWk2nlcRLrAvgpB1uj00TC.jpg,60000000.0,11259,"A young man leaves Ireland with his landlord's daughter after some trouble with her father, and they dream of owning land at the big giveaway in Oklahoma ca. 1893. When they get to the new land, they find jobs and begin saving money. The man becomes a local barehands boxer, and rides in glory until he is beaten, then his employers steal all the couple's money and they must fight off starvation in the winter, and try to keep their dream of owning land alive. Meanwhile, the woman's parents find out where she has gone and have come to America to find her and take her back.",0.15556586270871983,https://image.tmdb.org/t/p/original/rbxvGXcD7fixrAsbiAYl9R76uDs.jpg,['US'],https://www.imdb.com/title/tt0104231,https://www.youtube.com/watch?v=zABPoVgjX9c,"['bare knuckle boxing', 'father murder', 'brothel', 'suspicion of murder', 'american dream', 'oklahoma', 'kiss', 'lovers', 'land rush', 'irish immigrant', 'underground boxer', 'fight club', 'irish diaspora', 'fist fight']",0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,1.0
2772,tt0104237,0.2142857142857144,20502,Damage,0.8571428571428541,0.34999999999999987,Damage,1,https://image.tmdb.org/t/p/original/A19bNcYq6ipFHsm0IGNIz0iFIx7.jpg,0.0,11012,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,0.3441970727685013,https://image.tmdb.org/t/p/original/rKEm4XPJHTjh3kCtJKw07hda6VQ.jpg,"['FR', 'GB']",https://www.imdb.com/title/tt0104237,Bande-annonce non trouvée,"['sibling relationship', 'loss of loved one', 'longing', 'politician', 'scandal', 'in flagranti', 'femme fatale', 'extramarital affair', 'voyeur', 'father son relationship']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2773,tt0104257,0.5714285714285712,286930,A Few Good Men,0.8571428571428541,0.7999999999999998,A Few Good Men,1,https://image.tmdb.org/t/p/original/H40nWdJngUc6gtytMAbElm9HOu.jpg,40000000.0,881,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",0.22786023500309213,https://image.tmdb.org/t/p/original/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,['US'],https://www.imdb.com/title/tt0104257,https://www.youtube.com/watch?v=N8xC1s4K82o,"['underdog', 'dying and death', 'suicide', 'navy', 'right and justice', 'court case', 'suspicion of murder', 'guantanamo bay', 'marine corps', 'military court', 'code red', 'command', 'military base', 'u.s. navy', 'sexism', 'based on play or musical', 'flashback', 'court martial', 'platoon leader', 'military law', 'legal thriller']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2774,tt0104288,0.0,699,"For Richer, for Poorer",0.8571428571428541,0.0,"Tel père, quel fils!",0,https://media.themoviedb.org/t/p/w300_and_h450_bestv2nan,0.0,59136,"Fresh out of college, a young man lazes about his family's estate, which irritates his father, a self-made millionaire who hatches a bankruptcy plan that he hopes will inspire his son to get a job.",0.04270253555967842,https://image.tmdb.org/t/p/original/snm3gnbwpMrKySutTVRQt3w7In5.jpg,['US'],https://www.imdb.com/title/tt0104288,Bande-annonce non trouvée,,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0.0,0,0.0
2775,tt0104291,0.07142857142857117,50033,Forever Young,0.8571428571428541,0.19999999999999996,Forever Young,1,https://image.tmdb.org/t/p/original/bAZLIUmG7ESklVj2tt7vapBs8lX.jpg,0.0,10326,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.,0.12699443413729128,https://image.tmdb.org/t/p/original/1emjW7UqtVWsn6P6YPg8NFNnmen.jpg,['US'],https://www.imdb.com/title/tt0104291,https://www.youtube.com/watch?v=pxNOxMJT2Tw,"['airplane', 'experiment', 'test person', 'u.s. air force', 'cryogenics', 'suspended animation']",0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0.0,0,1.0,1,1,0,0,0.0,0,0.0
2776,tt0104321,0.17857142857142838,4405,Gas Food Lodging,0.8571428571428541,0.18333333333333335,"Gas, Food, Lodging",0,https://image.tmdb.org/t/p/original/CX6xcXLU90oGBz0mOxG3eHnZmD.jpg,0.0,47866,"Nora, a single mother raising two teenage daughters, Shade and Trudi, waits tables at a truck-stop diner in a small New Mexico town. The beautiful and rebellious Trudi drops out of school and gets a job alongside Nora, while the younger Shade whittles away her time at Spanish movie matinees. Their lives are turned upside down when Trudi becomes pregnant and the girls' absent father returns.",0.03612657184085756,https://image.tmdb.org/t/p/original/pGuoFldLELI38rcf2uleqWlO55r.jpg,['US'],https://www.imdb.com/title/tt0104321,Bande-annonce non trouvée,"['sibling relationship', 'waitress', 'parent child relationship', 'new mexico', 'diner', 'coming of age', 'single mother', 'teenage daughter', 'unwanted pregnancy', 'woman director', 'mother daughter relationship']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2777,tt0104389,0.2142857142857144,48835,The Hand That Rocks the Cradle,0.8571428571428541,0.33333333333333326,The Hand That Rocks the Cradle,1,https://image.tmdb.org/t/p/original/l3qZ3wYF0iRCrWuYTSMsp70qiH9.jpg,11700000.0,11087,"A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.",0.1745722531436817,https://image.tmdb.org/t/p/original/1fBnyO3SbNBplck45js6O4pQaLw.jpg,['US'],https://www.imdb.com/title/tt0104389,https://www.youtube.com/watch?v=DMIXsvY6m7o,"['rage and hate', 'loss of loved one', 'nanny', 'destroy', ""family's daily life"", 'infant', 'childlessness', 'malice', 'desire to have children', 'child']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2778,tt0104412,0.1428571428571428,23788,Hero,0.8571428571428541,0.4833333333333334,Hero,1,https://image.tmdb.org/t/p/original/2sZ3SYWN4ApotMkDyG79Y5YkAhP.jpg,42000000.0,10699,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue.",0.11866625438054008,https://image.tmdb.org/t/p/original/wD7D0B9U9ooanxyhtgLKaqM7www.jpg,['US'],https://www.imdb.com/title/tt0104412,https://www.youtube.com/watch?v=W2MrfmCeM8A,"['identity', 'custody battle', 'jinx', 'reporter', 'ex-wife', 'lost shoe']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2779,tt0104431,0.2857142857142856,402111,Home Alone 2: Lost in New York,0.8571428571428541,0.5,Home Alone 2: Lost in New York,1,https://image.tmdb.org/t/p/original/pnkcE3Q3fPNM9XzWEN1gJJRYYX4.jpg,18000000.0,772,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",0.3806843949701092,https://image.tmdb.org/t/p/original/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,['US'],https://www.imdb.com/title/tt0104431,https://www.youtube.com/watch?v=y50aUvCWC2A,"['new york city', 'burglar', 'holiday', 'family relationships', 'sequel', 'slapstick comedy', 'little boy', 'home invasion', 'family', 'precocious child', 'home alone', 'mischievous child', 'christmas', 'kids on their own', 'child rescue']",0,1,0,0,1,1,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2780,tt0104452,0.03571428571428559,26839,Housesitter,0.8571428571428541,0.19999999999999996,Housesitter,1,https://image.tmdb.org/t/p/original/rjyfY2EFG1kc2Gg4uh7xzxzocrG.jpg,26.0,10407,"After building his dream house, architect Newton Davis proposes marriage to his girlfriend, only to be summarily rejected. He seeks solace in a one-night stand with a waitress, never imagining that a woman he slept with once would end up posing as his wife. Gwen's ruse is so effective that by the time Newton learns of his ""marriage,"" the entire town feels like they know him.",0.08296227581941866,https://image.tmdb.org/t/p/original/A9Ojij6kEwe8LSnMieiPyPCXShx.jpg,['US'],https://www.imdb.com/title/tt0104452,Bande-annonce non trouvée,"['lie', 'architect', 'fake identity', 'family']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2781,tt0104454,0.4642857142857144,35793,Howards End,0.8571428571428541,0.8666666666666667,Howards End,1,https://image.tmdb.org/t/p/original/novvibtQv0B4psRxuqvd8g2qS5M.jpg,8000000.0,8293,"A saga of class relations and changing times in an Edwardian England on the brink of modernity, the film centers on liberal Margaret Schlegel, who, along with her sister Helen, becomes involved with two couples: wealthy, conservative industrialist Henry Wilcox and his wife Ruth, and the downwardly mobile working-class Leonard Bast and his mistress Jackie.",0.11877963306534735,https://image.tmdb.org/t/p/original/1009nhfj28VhhQnVadtjkOacduX.jpg,"['JP', 'GB', 'US']",https://www.imdb.com/title/tt0104454,Bande-annonce non trouvée,"['london, england', 'sibling relationship', 'based on novel or book', 'empowerment', 'sister', 'class differences', 'english countryside', 'turn of the century', 'edwardian england', '1900s', 'wealthy family', 'sister sister relationship']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2782,tt0104466,0.5,31184,Husbands and Wives,0.8571428571428541,0.30000000000000004,Maris et femmes,0,https://image.tmdb.org/t/p/original/aH6d2U61HIM3Rt3PXElFYjZpBbE.jpg,0.0,28384,"When Jack and Sally announce that they're splitting up, this comes as a shock to their best friends Gabe and Judy. Maybe mostly because they also are drifting apart and are now being made aware of it. So while Jack and Sally try to go on and meet new people, the marriage of Gabe and Judy gets more and more strained, and they begin to find themselves being attracted to other people.",0.06926406926406926,https://image.tmdb.org/t/p/original/mb6Hmns0PP2Me9TYpLE9M3GHt7v.jpg,['US'],https://www.imdb.com/title/tt0104466,Bande-annonce non trouvée,"['frigidity', 'marriage', 'separation', 'teacher student relationship', 'fake documentary']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2783,tt0104467,0.4642857142857144,1337,Hyènes,0.8571428571428541,0.33333333333333326,Hyenas,1,https://image.tmdb.org/t/p/original/y7iCuZZ8pD3u30lSpC5LkFTf8am.jpg,0.0,124085,"A now-rich woman returns to her poor desert hometown to propose a deal to the populace: her fortune, in exchange for the death of the man who years earlier abandoned her and left her with his child.",0.01354359925788497,https://image.tmdb.org/t/p/original/or2P5W4SHTOYS40F2LifY8wm1e4.jpg,"['FR', 'IT', 'NL', 'SN', 'CH', 'GB']",https://www.imdb.com/title/tt0104467,https://www.youtube.com/watch?v=sH1Gij4QkVc,"['africa', 'african']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2784,tt0104503,0.35714285714285676,4365,In the Soup,0.8571428571428541,0.10000000000000009,In the Soup,1,https://image.tmdb.org/t/p/original/xkM4h9DAu0omqPC4pkBg7WqaDIp.jpg,0.0,52936,An aspiring young filmmaker gets involved with an eccentric gangster for the financing of his first film.,0.02527313955885384,https://image.tmdb.org/t/p/original/2Cb8QdBlJnG4d7Uxu991DRhdfcC.jpg,"['ES', 'US', 'JP', 'DE', 'FR', 'IT']",https://www.imdb.com/title/tt0104503,Bande-annonce non trouvée,['filmmaker'],0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2785,tt0104511,0.03571428571428559,10988,Innocent Blood,0.8571428571428541,0.3666666666666667,Innocent Blood,1,https://image.tmdb.org/t/p/original/9NOVijK2ou69d9jtnTrPbljvMlG.jpg,0.0,27381,"Marie is a vampire with a thirst for bad guys. When she fails to properly dispose of one of her victims, a violent mob boss, she bites off more than she can chew and faces a new, immortal danger",0.08266336837765408,https://image.tmdb.org/t/p/original/gnI1dPgo5kEPdXYKIiamZQZ8DDT.jpg,['US'],https://www.imdb.com/title/tt0104511,https://www.youtube.com/watch?v=H8j6mhaVAOI,"['vampire', 'organized crime', 'pittsburgh, pennsylvania']",1,0,0,0,1,1,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2786,tt0104550,0.0,1765,Jersey Girl,0.8571428571428541,0.08333333333333326,Jersey girls,0,https://image.tmdb.org/t/p/original/ojWeS3sqQXeGOSpUK5mP4WyfyTS.jpg,0.0,54655,A working girl from New Jersey looks for love with a fast-lane Manhattan salesman from Queens.,0.04681508967223253,https://image.tmdb.org/t/p/original/3M2LpoXTQIfZhc2vsHDGpcxj8ZG.jpg,['US'],https://www.imdb.com/title/tt0104550,Bande-annonce non trouvée,"['new jersey', 'yuppie', 'diner', 'love']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2787,tt0104558,0.2857142857142856,24240,Ging chaat goo si III: Chiu kup ging chaat,0.8571428571428541,0.016666666666666607,Police Story 3: Supercop,0,https://image.tmdb.org/t/p/original/A7VwVYbtzTcsDUE6hRpXFkOFeJE.jpg,900000.0,11134,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,0.20636982065553494,https://image.tmdb.org/t/p/original/wHeJWZDXegVEiBGBfnc7LGffuF6.jpg,['HK'],https://www.imdb.com/title/tt0104558,Bande-annonce non trouvée,"['martial arts', 'china', 'police', 'thailand', 'prison escape', 'malaysia', 'hong kong', 'female martial artist', 'illegal drugs', 'stunt master', 'kuala lumpur malaysia']",1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2788,tt0104575,0.07142857142857117,1362,Just Another Girl on the I.R.T.,0.8571428571428541,0.033333333333333215,Just Another Girl,0,https://image.tmdb.org/t/p/original/ogw4HLfdmSqjpZx6k0C4u5l3sFE.jpg,0.0,124088,"Chantel Mitchell, a hip, articulate, black high-school girl in Brooklyn, is determined not to become ""just another girl on the IRT"" (the IRT is one of NYC's subway lines). She dreams of medical school, a family, and an escape from the generational poverty and street-corner life her friends seem to have accepted as their lot. But personal and sexual challenges confront Chantel on her way to fulfilling these dreams.",0.021634714491857346,https://image.tmdb.org/t/p/original/jjBthOisXwuyUqBd1BAmIzdSf4S.jpg,['US'],https://www.imdb.com/title/tt0104575,Bande-annonce non trouvée,"['new york city', 'brooklyn, new york city', 'new york subway', 'woman director', 'inner city life']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2789,tt0104658,0.3928571428571428,2164,L.627,0.8571428571428541,0.9166666666666665,L.627,1,https://image.tmdb.org/t/p/original/gwEuuqPM6ocJCazGb2Tt1wTVe5E.jpg,0.0,39967,"In Paris, Lulu, a passionate policeman, works with the faith of a rookie, despite the sclerotic bureaucracy and the incompetence or negligence of some of his colleagues. In his new position as a narcotics inspector, he tries to keep his sanity as he witnesses the worst of the human condition.",0.04856730571016286,https://image.tmdb.org/t/p/original/wZDV2rdnx9M2FfQAa4rX5SIHajs.jpg,['FR'],https://www.imdb.com/title/tt0104658,https://www.youtube.com/watch?v=eJGnMWTcJc4,"['bureaucracy', 'drug abuse', 'paris, france', 'aids', 'police surveillance', 'narcotics detective', 'french polar']",0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2790,tt0104684,0.5714285714285712,53953,Lat sau san taam,0.8571428571428541,0.6333333333333333,Hard Boiled,1,https://image.tmdb.org/t/p/original/kxTWssqcwsHqH6Sj2ivu0FHP5QK.jpg,4500000.0,11782,A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,0.12373737373737373,https://image.tmdb.org/t/p/original/wuljacjo7DCzUzDianeZZwPb6to.jpg,['HK'],https://www.imdb.com/title/tt0104684,Bande-annonce non trouvée,"['arms smuggling', 'inspector', 'arms dealer', 'hong kong', 'drugs']",1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2791,tt0104685,0.1428571428571428,1045,The Last Days of Chez Nous,0.8571428571428541,0.10000000000000009,The Last Days of Chez Nous,0,https://image.tmdb.org/t/p/original/uGfceyjh0yvUbWND6zA2B3cagrj.jpg,0.0,41772,"The story of sisters Vicki and Beth, when Vicki begins an affair with Beth's intriguing French husband.",0.010142238713667283,https://image.tmdb.org/t/p/original/hvgJvwtiSbMAoeMxtfuV4eVk17I.jpg,['AU'],https://www.imdb.com/title/tt0104685,Bande-annonce non trouvée,['woman director'],0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2792,tt0104690,0.25,636,The Last of His Tribe,0.8571428571428541,0.016666666666666607,The Last of His Tribe,1,https://image.tmdb.org/t/p/original/rV4dqSZxGVo8VdHWPOpnk3q8HBR.jpg,0.0,412296,"Ishi, the last Yahi Indian of California, must leave his homeland and learn to navigate the world of the white man in order to survive.",0.006184291898577612,https://image.tmdb.org/t/p/original/8zil2Jj2tfLRFCf0YDqRUb6ngL5.jpg,[],https://www.imdb.com/title/tt0104690,Bande-annonce non trouvée,,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,1,0.0,0,1.0
2793,tt0104694,0.4285714285714284,120880,A League of Their Own,0.8571428571428541,0.6333333333333333,A League of Their Own,1,https://image.tmdb.org/t/p/original/rPg6y546Qs3dUk14rijhYjRrr7H.jpg,40000000.0,11287,"As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",0.2278705421562564,https://image.tmdb.org/t/p/original/nKctKGwUO1PZFupNAdnBU3Q7wgT.jpg,['US'],https://www.imdb.com/title/tt0104694,https://www.youtube.com/watch?v=gsYX0eV01hk,"['sports', 'baseball', 'world war ii', 'baseball player', 'female athlete', 'home front', 'woman director', '1940s']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0,0.0
2794,tt0104695,0.0,14270,Leap of Faith,0.8571428571428541,0.30000000000000004,Leap of Faith,1,https://image.tmdb.org/t/p/original/pBHFf9kNRzGUY8G6ZLO2YnwYauz.jpg,0.0,12772,"Jonas Nightengale is a fraudulent Christian faith healer who makes a living travelling around America holding revival meetings and conducting 'miracles' with the help of his friend and manager, Jane, and their entourage.",0.10573077715934859,https://image.tmdb.org/t/p/original/iuOIgrf8OsEBddffIbvqIl7J9IQ.jpg,['US'],https://www.imdb.com/title/tt0104695,Bande-annonce non trouvée,"['small town', 'cheating', 'kansas, usa', 'religion', 'preacher', 'super power', 'religious hypocrisy', 'evangelist', 'revivalism', 'faith healer', 'con artists']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
2795,tt0104697,0.1428571428571428,1601,Leaving Normal,0.8571428571428541,0.33333333333333326,Leaving Normal,1,https://image.tmdb.org/t/p/original/q61pAyPql6IQi7LQDTeG7wULMpu.jpg,0.0,54715,"Darly, a waitress with a past that's weighing her down, decides to drive to Alaska to try and come to terms with her unfortunate history. Along the way, she meets Marianne, an impulsive young woman leaving an abusive relationship. The two hit the road together and keep driving north, bonding over the hardships that they have endured and meeting a number of eccentric characters as they get closer to their destination.",0.026087404658833222,https://image.tmdb.org/t/p/original/zZWTFb1eT9CL8GePAilkRyB8Zut.jpg,['US'],https://www.imdb.com/title/tt0104697,Bande-annonce non trouvée,"['road trip', 'alaska', 'female protagonist', 'buddy', 'road movie']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2796,tt0104714,0.2142857142857144,178354,Lethal Weapon 3,0.8571428571428541,0.46666666666666656,Lethal Weapon 3,1,https://image.tmdb.org/t/p/original/kmt9XmhmX36sJduuDVFlTgEWh9U.jpg,35000000.0,943,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",0.18204493918779632,https://image.tmdb.org/t/p/original/8FnOudDHPOY7MFJnvQMR1qpuyek.jpg,['US'],https://www.imdb.com/title/tt0104714,https://www.youtube.com/watch?v=w0Y6L5Y9M3s,"['showdown', 'police', 'sequel', 'mixed martial arts', 'los angeles, california', 'rookie cop', 'wisecrack humor', 'buddy cop', 'lapd', 'maverick cop', 'aftercreditsstinger', 'action hero']",1,1,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
2797,tt0104779,0.3928571428571428,42619,Bitter Moon,0.8571428571428541,0.8166666666666664,Bitter Moon,1,https://image.tmdb.org/t/p/original/9NwkPVcLBKMrPKU79XinX73HZNa.jpg,5000000.0,10497,A passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.,0.2380849309420738,https://image.tmdb.org/t/p/original/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg,"['FR', 'GB', 'US']",https://www.imdb.com/title/tt0104779,Bande-annonce non trouvée,"['marriage crisis', 'married couple', 'eroticism', 'cruise', 'wheelchair', 'longing', 'paralysis', 'sadomasochism', 'voyeurism']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,1.0,0,0.0
2798,tt0104782,0.4642857142857144,7328,Léolo,0.8571428571428541,0.2833333333333332,Leolo,1,https://image.tmdb.org/t/p/original/7sKiDbNkO1kht9HoWX1Vp9ZBlWA.jpg,0.0,11139,The story of an imaginative boy who pretends he is the child of a sperm-laden Sicilian tomato upon which his mother accidentally fell.,0.05757575757575757,https://image.tmdb.org/t/p/original/1HDTXmngKg6NHKGVnKADpxGPye5.jpg,"['CA', 'FR']",https://www.imdb.com/title/tt0104782,https://www.youtube.com/watch?v=nTfqKG--JwQ,"['sicily, italy', 'insanity', 'peasant', 'quebec', 'montreal, canada', 'daydream', 'bodybuilder', 'coming of age', 'writer', 'falling in love', 'snorkel', 'madness', 'family conflict', 'psychiatric ward', 'first crush', 'personal diary', 'brother sister relationship', 'brother brother relationship', 'imagination', 'secret crush', 'diarist']",0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2799,tt0104812,0.3214285714285712,3429,Map of the Human Heart,0.8571428571428541,0.31666666666666665,Map of the Human Heart,1,https://image.tmdb.org/t/p/original/AblWtgIpxWkw4eIFzN0A3Gdrl14.jpg,0.0,36709,"In an Arctic village in 1931, British mapmaker Walter Russell selects 12-year-old Eskimo Avik as his guide. When the boy contracts tuberculosis, Walter flies him to a Montreal hospital, where Avik meets Albertine and is infatuated. A decade later, a grown Avik encounters Albertine again in London, where he's serving as a British combat pilot. Despite her relationship with Walter, she and Avik begin an affair.",0.044949494949494954,https://image.tmdb.org/t/p/original/ritKJM436bbvFhXlWKbwKzjs8SM.jpg,"['AU', 'CA', 'FR', 'GB']",https://www.imdb.com/title/tt0104812,Bande-annonce non trouvée,"['world war ii', 'inuit', 'arctic polar circle region', 'interracial romance', 'tuberculosis', 'snowmobile', '1940s', 'cartographer', '1930s']",0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,1,0.0
2800,tt0104868,0.17857142857142838,71739,The Mighty Ducks,0.8571428571428541,0.2333333333333334,The Mighty Ducks,1,https://image.tmdb.org/t/p/original/44Bp516RmEQWEqYEOqkkTwqUDV9.jpg,10000000.0,10414,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",0.10133992991135848,https://image.tmdb.org/t/p/original/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,['US'],https://www.imdb.com/title/tt0104868,Bande-annonce non trouvée,"['sports', 'ice hockey', 'the big game', 'minneapolis', 'kids’ sports team']",0,0,0,0,1,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
2801,tt0104922,0.03571428571428559,2191,Motorama,0.8367346938775526,0.0,Motorama,1,https://media.themoviedb.org/t/p/w300_and_h450_bestv2nan,0.0,49410,"A ten year old boy gets tired of life with abusive parents and cashes in his piggy bank and steals a Mustang. He rides off into a surreal America playing ""Motorama,"" a game sponsored by Chimera Gas Company. He has various encounters with different people, and eventually reaches the Chimera Gas Company where he finds they are not playing by the rules of the game.",0.06222428365285508,https://image.tmdb.org/t/p/original/dh3cSeQSffe9KuGCr2Z88wfOi1S.jpg,['US'],https://www.imdb.com/title/tt0104922,Bande-annonce non trouvée,"['squirrel', 'time warp', 'gas station', 'american dream', 'surrealism', 'contest', 'gasoline', 'juvenile delinquent', 'child as an adult', 'road movie', 'child driving car']",0,1,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
