tconst,Actors_names,averageRating,startYear,runtimeMinutes,title,language,tmdb_id,original_title,overview,popularity,poster_path,production_countries,spoken_languages,production_companies_name,genres,Keywords,actors,mots
tt0061000,JeanGabin RobertStack LucienneBogaert JeanDelannoy AlbertMichel HenriCoutet MargaretLee JeanTopart WalterGiller GeorgesAminel BernardMusson,6.4,1967,95,Le soleil des voyous,fr,78181,Le soleil des voyous,"An American (Robert Stack) talks a retired French crook (Jean Gabin) into robbing a bank, but kidnappers demand the loot as ransom.",4.053,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/lXsu3zHcB8j2DdCwEPc2dgzGGAW.jpg,"['IT', 'FR']",fr,"['Fida Cinematografica', 'Les Films Copernic']","Drama,Thriller,Crime",,"Jean Gabin, Robert Stack, Lucienne Bogaert, Jean Delannoy, Albert Michel, Henri Coutet, Margaret Lee, Jean Topart, Walter Giller, Georges Aminel, Bernard Musson",Drama Thriller Crime  fr fr JeanGabin RobertStack LucienneBogaert JeanDelannoy AlbertMichel HenriCoutet MargaretLee JeanTopart WalterGiller GeorgesAminel BernardMusson
tt0061017,ManfredKrug KrystynaStypulkowska JuttaHoffmann EberhardEsche JohannesWieke WalterRichter-Reinick Hans-PeterMinetti WalterJupé IngeborgSchumacher GertrudBrendler FrankBeyer,7.4,1966,139,La trace des pierres,fr,35620,Spur der Steine,"Bad planning and shortages prevail on an East German construction site. Foreman Hannes Balla uses unconventional methods to overcome the problems. New Socialist Unity Party secretary Werner Horrath is charged with bringing the rough-and-ready builder crew into line. The task seems doomed to fail as the two men compete for the affections of young engineer Kati Klee. But when she gets pregnant by married man Horrath, he is in danger of being expelled from the party, and Balla takes his side...",1.991,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9pIthpAYE9DQV3AnPRN3Cu6YIQp.jpg,['XG'],de,['DEFA'],"Comedy,Romance,Drama","east germany,construction worker","Manfred Krug, Krystyna Stypulkowska, Jutta Hoffmann, Eberhard Esche, Johannes Wieke, Walter Richter-Reinick, Hans-Peter Minetti, Walter Jupé, Ingeborg Schumacher, Gertrud Brendler, Frank Beyer",Comedy Romance Drama east germany construction worker fr de ManfredKrug KrystynaStypulkowska JuttaHoffmann EberhardEsche JohannesWieke WalterRichter-Reinick Hans-PeterMinetti WalterJupé IngeborgSchumacher GertrudBrendler FrankBeyer
tt0061024,KeenanWynn GordonDouglas BingCrosby VanHeflin MikeConnors RobertCummings RedButtons SlimPickens Ann-Margret AlexCord,6.1,1966,115,Martin Rackin's Production of Stagecoach,en,39287,Stagecoach,"A group of unlikely travelling companions find themselves on the same stagecoach to Cheyenne. They include a drunken doctor, a bar girl who's been thrown out of town, a professional gambler, a travelling liquor salesman, a banker who has decided to embezzle money, a gun-slinger out for revenge and a young woman going to join her army captain husband. All have secrets but when they are set upon by an Indian war party and then a family of outlaws, they find they must all work together if they are to stay alive.",8.864,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wsifrzutFIzt51FLVDbWW5AOTUG.jpg,['US'],en,['20th Century Fox'],"Adventure,Western,Action","remake,stagecoach","Keenan Wynn, Gordon Douglas, Bing Crosby, Van Heflin, Mike Connors, Robert Cummings, Red Buttons, Slim Pickens, Ann-Margret, Alex Cord",Adventure Western Action remake stagecoach en en KeenanWynn GordonDouglas BingCrosby VanHeflin MikeConnors RobertCummings RedButtons SlimPickens Ann-Margret AlexCord
tt0061055,GunnarBjörnstrand JarlKulle BibiAndersson PerOscarsson TinaHedström KjerstinDellert BertaHall LenaHansson ThomasUngewitter AgnetaEkmanner VilgotSjöman,7.2,1966,97,"Ma soeur, mon amour",fr,102497,Syskonbädd 1782,"Sweden, 1782. Jacob, a young noble, somewhat wild and vehement, returns from his studies in France. After his absence, he returns home happy, but is even happier of meeting his beloved sister Charlotte again. However, she has been promised to the Baron Alsmeden, a man of great influence at court, and this fact will  awake a feeling like jealousy in Jacob.",3.053,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ojw0Za6VLqekJjoMBEnMVgrx7eK.jpg,['SE'],sv,"['FilmhusAteljéerna', 'Sandrews']","Romance,History,Drama",,"Gunnar Björnstrand, Jarl Kulle, Bibi Andersson, Per Oscarsson, Tina Hedström, Kjerstin Dellert, Berta Hall, Lena Hansson, Thomas Ungewitter, Agneta Ekmanner, Vilgot Sjöman",Romance History Drama  fr sv GunnarBjörnstrand JarlKulle BibiAndersson PerOscarsson TinaHedström KjerstinDellert BertaHall LenaHansson ThomasUngewitter AgnetaEkmanner VilgotSjöman
tt0061065,EijiOkada TatsuyaNakadai KyôkoKishida HideoKanze HiroshiTeshigahara MikijirôHira MikiIrie MinoruChiaki KunieTanaka EtsukoIchihara EikoMuramatsu,7.9,1966,124,Le Visage d'un autre,fr,29452,他人の顔,"A businessman with a disfigured face obtains a lifelike mask from his doctor, but the mask starts altering his personality.",8.066,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/eUnFdf1Mf1b8AD3ChMPOCUfTBDQ.jpg,['JP'],ja,"['Teshigahara Productions', 'Tokyo Eiga Co., Ltd.', 'TOHO']","Science Fiction,Drama,Thriller,Sci-Fi","japan,based on novel or book,identity crisis,japanese new wave","Eiji Okada, Tatsuya Nakadai, Kyôko Kishida, Hideo Kanze, Hiroshi Teshigahara, Mikijirô Hira, Miki Irie, Minoru Chiaki, Kunie Tanaka, Etsuko Ichihara, Eiko Muramatsu",Science Fiction Drama Thriller Sci-Fi japan based on novel or book identity crisis japanese new wave fr ja EijiOkada TatsuyaNakadai KyôkoKishida HideoKanze HiroshiTeshigahara MikijirôHira MikiIrie MinoruChiaki KunieTanaka EtsukoIchihara EikoMuramatsu
tt0061074,LindaSini NinoCastelnuovo GiuseppeAddobbati FrancoNero GeorgeHilton TomFelleghy RinaFranchetti LucioFulci,6.5,1966,92,La ville sans sheriff,fr,40141,Le colt cantarono la morte e fu... tempo di massacro,"In 1866 New Mexico, Tom Corbett is a prospector who is called back to his hometown in Laramie Town, Texas at the bequest of a old family friend. Tom arrives in the town to see it under the control of a ruthless and greedy gangster named Jason Scott, who's psychotic and murder-crazed son, Junior Scott, runs it with fear with a posse of thugs who kill anyone who protests their business tactics. Tom finds his brother Jeff, a drunkard looked after by their family maid Mercedes. Tom then tries to persuade Jeff to help him take down the sadistic Scotts so the town can rest easy in peace and harmony again.",6.358,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vR071DK3PNAkApOTkPW4PPGBdCQ.jpg,['IT'],it,"['L.F. Produzioni Cinematografiche', 'Mega Film', 'Colt Produzioni Cinematografiche']","Western,Drama,Action,Thriller",spaghetti western,"Linda Sini, Nino Castelnuovo, Giuseppe Addobbati, Franco Nero, George Hilton, Tom Felleghy, Rina Franchetti, Lucio Fulci",Western Drama Action Thriller spaghetti western fr it LindaSini NinoCastelnuovo GiuseppeAddobbati FrancoNero GeorgeHilton TomFelleghy RinaFranchetti LucioFulci
tt0061075,DennisPrice HughO'Brian WilfridHyde-White Fabian MarianneHoppe MarioAdorf ShirleyEaton LeoGenn StanleyHolloway DaliahLavi,6.6,1965,91,Agatha Christie's Ten Little Indians,en,4879,Ten Little Indians,"Ten strangers are invited as weekend guests to a remote mountain mansion. When the host doesn't show up, the guests start dying, one by one, in uniquely macabre Agatha Christie-style. It is based on Christie's best-selling novel with 100 million sales to date, making it the world's best-selling mystery ever, and one of the most-printed books of all time.",5.901,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iFBY02sqbyNHEtfRpHAKi5m9KDZ.jpg,['GB'],en,['Tenlit Films'],"Thriller,Mystery,Crime","isolation,mountain,house,austria,murder,isolated house,murder mystery","Dennis Price, Hugh O'Brian, Wilfrid Hyde-White, Fabian, Marianne Hoppe, Mario Adorf, Shirley Eaton, Leo Genn, Stanley Holloway, Daliah Lavi",Thriller Mystery Crime isolation mountain house austria murder isolated house murder mystery en en DennisPrice HughO'Brian WilfridHyde-White Fabian MarianneHoppe MarioAdorf ShirleyEaton LeoGenn StanleyHolloway DaliahLavi
tt0061080,MichaelGordon DeanMartin MichaelAnsara AlainDelon RosemaryForsyth JoeyBishop TinaAumont PeterGraves LindenChiles AndrewPrine,6.3,1966,101,"Texas, nous voilà !",fr,52480,Texas Across the River,"The Louisiana wedding of debutante Phoebe Ann Naylor to Don Andrea de Baldasar, El Duce de la Casala is stopped by the Cavalry over a matter of honor. Don Andrea flees across the river to Texas, where he meets up with Sam Hollis and his Indian sidekick, Kronk, who are carrying rifles to the town of Moccasin Flats. Don Andrea rescues an Indian maiden, Lonetta, tames some longhorns, competes with Sam for Phoebe's affections, eludes a Comanche war party and the cavalry and ultimately saves the town and gets his girl.",2.256,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/snATyVk7syezDvXTqNcnW1Udog9.jpg,['US'],en,['Universal Pictures'],"Comedy,Western","texas,native american","Michael Gordon, Dean Martin, Michael Ansara, Alain Delon, Rosemary Forsyth, Joey Bishop, Tina Aumont, Peter Graves, Linden Chiles, Andrew Prine",Comedy Western texas native american fr en MichaelGordon DeanMartin MichaelAnsara AlainDelon RosemaryForsyth JoeyBishop TinaAumont PeterGraves LindenChiles AndrewPrine
tt0061087,MichaelPowell WalterChiari ClaireDunne ChipsRafferty AlidaChelli EdDevereaux SlimDeGrey JohnMeillon AnneHaddy,6.4,1966,112,Drôles de zèbres!,fr,31486,They're a Weird Mob,"Nino Culotta is an Italian immigrant, newly arrived in Australia, and attempts to understand the aspirational values and social rituals of everyday urban Australians of the 1950s and '60s.... and assimilate.",2.002,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hIXfBBztpRJeBdEhq9XtuiILgVJ.jpg,"['AU', 'GB']",en,['Williamson/Powell'],"Adventure,Romance,Comedy",,"Michael Powell, Walter Chiari, Claire Dunne, Chips Rafferty, Alida Chelli, Ed Devereaux, Slim DeGrey, John Meillon, Anne Haddy",Adventure Romance Comedy  fr en MichaelPowell WalterChiari ClaireDunne ChipsRafferty AlidaChelli EdDevereaux SlimDeGrey JohnMeillon AnneHaddy
tt0061089,RobertBlake NatalieWood CharlesBronson RobertRedford KateReid MaryBadham AlanBaxter DabneyColeman RayHemphill SydneyPollack,7.0,1966,110,Propriété interdite,fr,65012,This Property Is Condemned,"A railroad official, Owen Legate comes to Dodson, Mississippi to shut down much of the town's railway (town's main income). Owen unexpectedly finds love with Dodson's flirt and main attraction, Alva Starr. Alva and Owen then try to escape Alva's mother's (Hazel) clutches and the town's revenge.",8.945,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rWeUgrZ3YMIWfU8IGqPguWw3EyG.jpg,['US'],en,"['Seven Arts Productions', 'Paramount']","Romance,Drama","mississippi river,revenge,railroad","Robert Blake, Natalie Wood, Charles Bronson, Robert Redford, Kate Reid, Mary Badham, Alan Baxter, Dabney Coleman, Ray Hemphill, Sydney Pollack",Romance Drama mississippi river revenge railroad fr en RobertBlake NatalieWood CharlesBronson RobertRedford KateReid MaryBadham AlanBaxter DabneyColeman RayHemphill SydneyPollack
tt0061107,AlfredHitchcock TamaraToumanova LilaKedrova PaulNewman JulieAndrews HansjörgFelmy LudwigDonath WolfgangKieling GünterStrack DavidOpatoshu GiselaFischer,6.6,1966,128,Le rideau déchiré,fr,5780,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution, but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",12.526,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg,['US'],"de,en,sl,no,sv","['Alfred J. Hitchcock Productions', 'Universal Pictures']","Romance,Drama,Thriller,Mystery","cold war,east germany","Alfred Hitchcock, Tamara Toumanova, Lila Kedrova, Paul Newman, Julie Andrews, Hansjörg Felmy, Ludwig Donath, Wolfgang Kieling, Günter Strack, David Opatoshu, Gisela Fischer",Romance Drama Thriller Mystery cold war east germany fr de en sl no sv AlfredHitchcock TamaraToumanova LilaKedrova PaulNewman JulieAndrews HansjörgFelmy LudwigDonath WolfgangKieling GünterStrack DavidOpatoshu GiselaFischer
tt0061115,RitaTushingham OliverReed RexSevenoaks BarbaraChilcott LindaGoranson BlainFairman WalterMarsh JosephGolland JonGranik MervCampone SidneyHayers,7.1,1966,106,L'aventure sauvage,fr,51445,The Trap,A fur trapper takes a mute girl as his unwilling wife to live with him in his remote cabin in the woods.,3.362,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uYWQfuU3divxDySIzgJqbtLJ6xJ.jpg,"['CA', 'GB']",en,['The Rank Organisation'],"Adventure,Romance,Drama",,"Rita Tushingham, Oliver Reed, Rex Sevenoaks, Barbara Chilcott, Linda Goranson, Blain Fairman, Walter Marsh, Joseph Golland, Jon Granik, Merv Campone, Sidney Hayers",Adventure Romance Drama  fr en RitaTushingham OliverReed RexSevenoaks BarbaraChilcott LindaGoranson BlainFairman WalterMarsh JosephGolland JonGranik MervCampone SidneyHayers
tt0061138,SimoneParis Jean-LouisTrintignant AnoukAimée PierreBarouh ValérieLagrange SouadAmidou YaneBarry PaulLePerson ClaudeLelouch,7.5,1966,102,Un homme et une femme,fr,42726,Un homme et une femme,"A man and a woman meet by accident on a Sunday evening at their childrens' boarding school. Slowly, they reveal themselves to each other, finding that each is a widow.",6.747,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qly34Guu4FX8up8ZwQjxwPiDKfr.jpg,['FR'],fr,['Les Films 13'],"Romance,Drama","france,boarding school,widow,romance,flashback,love,falling in love,race car driver,widower,monte carlo rally,1960s,inner thoughts","Simone Paris, Jean-Louis Trintignant, Anouk Aimée, Pierre Barouh, Valérie Lagrange, Souad Amidou, Yane Barry, Paul Le Person, Claude Lelouch",Romance Drama france boarding school widow romance flashback love falling in love race car driver widower monte carlo rally 1960s inner thoughts fr fr SimoneParis Jean-LouisTrintignant AnoukAimée PierreBarouh ValérieLagrange SouadAmidou YaneBarry PaulLePerson ClaudeLelouch
tt0061170,CaryGrant CharlesWalters MiikoTaka JimHutton SamanthaEggar JohnStanding TedHartley BenAstar GeorgeTakei TeruShimada LoisKiuchi,6.6,1966,114,Rien ne sert de courir,fr,38720,Walk Don't Run,"During the housing shortage of the Summer Olympic Games in 1964, two men and a woman share a small apartment in Tokyo, and the older man soon starts playing Cupid to the younger pair.",3.783,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cdgTjp6blLr4AR48a6fT2q3dN2e.jpg,['US'],"en,it,ja",['Columbia Pictures'],"Comedy,Romance","hotel room,olympic games,embassy,housing shortage","Cary Grant, Charles Walters, Miiko Taka, Jim Hutton, Samantha Eggar, John Standing, Ted Hartley, Ben Astar, George Takei, Teru Shimada, Lois Kiuchi",Comedy Romance hotel room olympic games embassy housing shortage fr en it ja CaryGrant CharlesWalters MiikoTaka JimHutton SamanthaEggar JohnStanding TedHartley BenAstar GeorgeTakei TeruShimada LoisKiuchi
tt0061313,GianniGarko LoredanaNusciak ClaudioCamaso AdrianaAmbesi PinuccioArdia FrancoLantieri MassimoSarchielli ErmelindaDeFelice DadaGallotti RomoloGuerrieri,6.2,1967,97,"10,000 Dollars for a Massacre",en,95864,10.000 dollari per un massacro,"Django is hunting the bandit Manuel, because there's a price on his head. But when he meets Manuel, he joins his gang instead for a robbery.",2.464,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4KzN3ODuQtILWTiBUSOunmp74Vg.jpg,['IT'],it,"['Zenith Cinematografica', 'Flora Film']","Western,Drama","gold,saloon,robbery,poker,gun,outlaw,gang,spaghetti western,django","Gianni Garko, Loredana Nusciak, Claudio Camaso, Adriana Ambesi, Pinuccio Ardia, Franco Lantieri, Massimo Sarchielli, Ermelinda De Felice, Dada Gallotti, Romolo Guerrieri",Western Drama gold saloon robbery poker gun outlaw gang spaghetti western django en it GianniGarko LoredanaNusciak ClaudioCamaso AdrianaAmbesi PinuccioArdia FrancoLantieri MassimoSarchielli ErmelindaDeFelice DadaGallotti RomoloGuerrieri
tt0061357,EttoreManni RobertHossein ErnoCrisa MichèleMercier BernardBorderie Jean-ClaudePascal JacquesSanti HelmuthSchneider RogerPigaut BrunoDietrich,6.3,1968,105,Angelique and the Sultan,en,44446,Angélique et le Sultan,"This film finds Angélique in a North African Muslim kingdom where she is now part of the Sultan's harem. The first part of the film consist of her angrily refusing to be bedded as well as their trying to literally beat some sense into her. It all seems to go on too long and I was surprised that the Sultan simply didn't have her killed. Late in the film, she finally decides to escape with the help of two Christian prisoners.",8.553,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5WNplQ7zDQdguluWfXJyGfQjvxw.jpg,"['FR', 'IT', 'DE']",fr,['Compagnie Industrielle et Commerciale Cinématographique (CICC)'],"Adventure,Romance,History","sultan,harem","Ettore Manni, Robert Hossein, Erno Crisa, Michèle Mercier, Bernard Borderie, Jean-Claude Pascal, Jacques Santi, Helmuth Schneider, Roger Pigaut, Bruno Dietrich",Adventure Romance History sultan harem en fr EttoreManni RobertHossein ErnoCrisa MichèleMercier BernardBorderie Jean-ClaudePascal JacquesSanti HelmuthSchneider RogerPigaut BrunoDietrich
