,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,tmdb_id,overview,popularity,poster_path,production_countries,genres,teaser_link,Keywords,Actors_names,Actors_names2,mots
3419,tt0119501,6.8,2140,Last Stand at Saber River,1997,96,Last Stand at Saber River,en,55576,"As America recovers from the Civil War, one man tries to put the pieces of his life back together but finds himself fighting a new battle on the frontier. Cable is an embittered Confederate soldier who returns from the war to reclaim his Arizona homestead from rebel pioneers who sympathize with the Union war effort.",3.12,https://image.tmdb.org/t/p/original/wWKbhAzELISfMVTFgFVx7kDyLA4.jpg,['US'],"Western,Drama,Action,TV Movie",Bande-annonce non trouvée,"arizona,confederate soldier","Harry Carey Jr.,David Carradine,Keith Carradine,Dick Lowry,Tom Selleck,Suzy Amis,Tracey Needham",HarryCareyJr. DavidCarradine KeithCarradine DickLowry TomSelleck SuzyAmis TraceyNeedham,Western Drama Action TV Movie arizona confederate soldier en HarryCareyJr. DavidCarradine KeithCarradine DickLowry TomSelleck SuzyAmis TraceyNeedham
3420,tt0119517,6.3,8339,Your Friends and Neighbors,1998,100,Entre amis & voisins,fr,77469,"This adult comedy follows six characters, three men and three women from a cross-section of social groups, as they play sexual power games. When an affair fires up between 2 of the married characters, it sparks a chain of consequences for all of them, including one of the wives falling for another woman!",5.852,https://image.tmdb.org/t/p/original/g8u6Hx7F7V2gFr5ddyLQPzQ8f3t.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,"impotence,male friendship,anal sex,extramarital affair,unhappiness,lgbt,gay theme","Nastassja Kinski,Jason Patric,Ben Stiller,Amy Brenneman,Catherine Keener,Aaron Eckhart,Neil LaBute",NastassjaKinski JasonPatric BenStiller AmyBrenneman CatherineKeener AaronEckhart NeilLaBute,Comedy Romance Drama impotence male friendship anal sex extramarital affair unhappiness lgbt gay theme fr NastassjaKinski JasonPatric BenStiller AmyBrenneman CatherineKeener AaronEckhart NeilLaBute
3421,tt0119535,6.3,37171,A Life Less Ordinary,1997,103,A Life Less Ordinary,en,8067,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",9.554,https://image.tmdb.org/t/p/original/tk7WNEwLZepFU2yPIIkRuQOO0Q9.jpg,"['GB', 'US']","Comedy,Romance,Fantasy,Crime",Bande-annonce non trouvée,"robbery,based on novel or book,chase,ransom,angel,karaoke,kidnapping,hostage,heaven,love,murder,janitor,writer,robot","Dan Hedaya,Ian McNeice,Holly Hunter,Mel Winkler,Delroy Lindo,Stanley Tucci,Frank Kanig,Danny Boyle",DanHedaya IanMcNeice HollyHunter MelWinkler DelroyLindo StanleyTucci FrankKanig DannyBoyle,Comedy Romance Fantasy Crime robbery based on novel or book chase ransom angel karaoke kidnapping hostage heaven love murder janitor writer robot en DanHedaya IanMcNeice HollyHunter MelWinkler DelroyLindo StanleyTucci FrankKanig DannyBoyle
3422,tt0119558,6.8,66407,Lolita,1997,137,Lolita,fr,9769,Urbane professor Humbert Humbert marries a New England widow to be near her nymphet daughter.,49.595,https://image.tmdb.org/t/p/original/9INcC14WZjCMKGE360VXmklCLdZ.jpg,"['FR', 'US']","Romance,Drama",Bande-annonce non trouvée,"jealousy,based on novel or book,police,obsession,professor,blackmail,seduction,road trip,teacher,love,murder,older man younger woman relationship,lust,desire,illness,underage,voyeurism,flirtation,virginity,sex with a minor","Frank Langella,Jeremy Irons,Melanie Griffith,Adrian Lyne,Ed Grady,Suzanne Shepherd,Keith Reddin,Joan Glover,Pat Pierre Perkins",FrankLangella JeremyIrons MelanieGriffith AdrianLyne EdGrady SuzanneShepherd KeithReddin JoanGlover PatPierrePerkins,Romance Drama jealousy based on novel or book police obsession professor blackmail seduction road trip teacher love murder older man younger woman relationship lust desire illness underage voyeurism flirtation virginity sex with a minor fr FrankLangella JeremyIrons MelanieGriffith AdrianLyne EdGrady SuzanneShepherd KeithReddin JoanGlover PatPierrePerkins
3423,tt0119561,7.6,1270,The Long Way Home,1997,120,The Long Way Home,en,113290,The story of the post World War II Jewish refugee situation from liberation to the establishment of the modern state of Israel.,2.849,https://image.tmdb.org/t/p/original/inb3aRpo10mOpGxBzwE0v1OF53c.jpg,['US'],"History,Documentary,War",Bande-annonce non trouvée,,"Morgan Freeman,Mark Jonathan Harris",MorganFreeman MarkJonathanHarris,History Documentary War  en MorganFreeman MarkJonathanHarris
3424,tt0119572,7.3,5634,Love Jones,1997,109,Love Jones,en,27322,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friends, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",5.758,https://image.tmdb.org/t/p/original/7LdKsfON12uEyDEKY9mZASlx8Nf.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,ex-boyfriend,"Isaiah Washington,Lisa Nicole Carson,Khalil Kain,Bill Bellamy",IsaiahWashington LisaNicoleCarson KhalilKain BillBellamy,Comedy Romance Drama ex-boyfriend en IsaiahWashington LisaNicoleCarson KhalilKain BillBellamy
3425,tt0119574,6.9,4155,Love and Death on Long Island,1997,93,Long Island Place,fr,47452,"Curmudgeonly author Giles De'Ath, a widower with a marked distaste for modern popular culture, attempts to buy a ticket for a film adaptation of an E.M. Forster novel, but instead finds himself watching a tacky teen sex comedy. Yet when the beautiful Ronnie Bostock appears on the movie screen, Giles finds himself caught in a whirlwind of unanswered questions about both his own sexuality and his place in late 20th-century society.",4.097,https://image.tmdb.org/t/p/original/6DTNKPlSZGwlsAibzhdeKSZ2K88.jpg,"['CA', 'IT', 'GB']","Comedy,Romance,Drama",Bande-annonce non trouvée,"obsession,long island, new york,love,writer,infatuation,obsessive love,gay theme","Sheila Hancock,Harvey Atkin,John Hurt,Maury Chaykin,Jason Priestley,Gawn Grainger,Richard Kwietniowski",SheilaHancock HarveyAtkin JohnHurt MauryChaykin JasonPriestley GawnGrainger RichardKwietniowski,Comedy Romance Drama obsession long island  new york love writer infatuation obsessive love gay theme fr SheilaHancock HarveyAtkin JohnHurt MauryChaykin JasonPriestley GawnGrainger RichardKwietniowski
3426,tt0119578,7.0,3698,Love! Valour! Compassion!,1997,108,Love! Valour! Compassion!,fr,64802,"Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other""; Art and Perry, two ""yuppies""; John, a dour expatriate Briton; Ramon, John's ""companion""; James, a cheerful soul who is in the advanced stages of AIDS; and Buzz, a fan of traditional Broadway musicals who is dealing with his own HIV-positive status.",2.89,https://image.tmdb.org/t/p/original/1IcLQpZZUPgevqj05xFbg40jTle.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,"aids,based on play or musical,hiv,blind,new york state,lgbt,gay theme","John Glover,Jason Alexander,John Benjamin Hickey,Stephen Spinella,Stephen Bogardus,Justin Kirk,Joe Mantello",JohnGlover JasonAlexander JohnBenjaminHickey StephenSpinella StephenBogardus JustinKirk JoeMantello,Comedy Romance Drama aids based on play or musical hiv blind new york state lgbt gay theme fr JohnGlover JasonAlexander JohnBenjaminHickey StephenSpinella StephenBogardus JustinKirk JoeMantello
3427,tt0119592,6.3,21082,Mad City,1997,115,Mad City,en,9770,A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,8.407,https://image.tmdb.org/t/p/original/wXb9KGqxyrAHNygRRI1HW1BhcU.jpg,['US'],"Action,Drama,Thriller,Crime",Bande-annonce non trouvée,"journalist,hostage,museum","Dustin Hoffman,Alan Alda,Costa-Gavras,Blythe Danner,John Travolta,Robert Prosky,Ted Levine,William O'Leary,Tammy Lauren",DustinHoffman AlanAlda Costa-Gavras BlytheDanner JohnTravolta RobertProsky TedLevine WilliamO'Leary TammyLauren,Action Drama Thriller Crime journalist hostage museum en DustinHoffman AlanAlda Costa-Gavras BlytheDanner JohnTravolta RobertProsky TedLevine WilliamO'Leary TammyLauren
3428,tt0119620,6.9,1713,Marius et Jeannette,1997,105,Marius et Jeannette,fr,64968,"Jeannette is a single mother living in a working-class community in Marseilles; she tries to support herself and her two kids on her salary as a check-out girl at a supermarket and lives in an apartment complex where everyone is thrown into close proximity with everyone else. Marius is working as a security guard at a cement factory that has gone out of business; he's also squatting in the building, since the plant is soon to be demolished and he'll be needing his money later on. One day, Jeannette happens by the factory, and spotting several cans of paint, tries to take two of them home with her. Marius spots her and tries to chase her away, while she rails at him with curses against the capitalist system. The next day, an apologetic Marius appears at her doorstep, cans of paint in hand; the two soon become friendly, and a romance begins to bloom, though it quickly becomes obvious that Jeannette's romance novel fantasies are a bit off the mark from what Marius has in mind.",2.493,https://image.tmdb.org/t/p/original/6avoR3mDjg2UN5BGVrkpe5M94RF.jpg,['FR'],"Comedy,Romance,Drama",https://www.youtube.com/watch?v=CJC-9lhEnTM,"love,working class,unemployment","Pascale Roberts,Jean-Pierre Darroussin,Ariane Ascaride,Gérard Meylan,Frédérique Bonnal,Robert Guédiguian",PascaleRoberts Jean-PierreDarroussin ArianeAscaride GérardMeylan FrédériqueBonnal RobertGuédiguian,Comedy Romance Drama love working class unemployment fr PascaleRoberts Jean-PierreDarroussin ArianeAscaride GérardMeylan FrédériqueBonnal RobertGuédiguian
3429,tt0119629,7.2,3197,Al-massir,1997,135,Destiny,en,37673,"In the 12th century's Andalusia lives Ibn Rushd a prominent islamic philosopher with his wife Zeinab and daughter Salma. The principality is ruled by Khalifa ElMansour who has two sons, ElNasser, an intellectual that likes Ibn Rush and is in love with his daughter Salma. The younger son Abdallah is more into dancing and poetry, spending most of his times with the gypsy family and getting the daughter pregnant. The Khalifa is depending on the extremists to build his army granting them more power which they use to combat artists and philosophers. The extremists succeed in recruiting Abd Allah and train him to kill his father. Events go on where Marawan, the gypsy singer, is killed and Ibn Rushd's books are burnt. Adapted from the real life of Ibn Rushd AlMasir is Chahine's statement against extremism.",3.14,https://image.tmdb.org/t/p/original/wSNcZH7kii3LH3b5DBCMRvaNk3Q.jpg,"['EG', 'FR']","Comedy,History,Drama",https://www.youtube.com/watch?v=lusJxBk8ha4,,"Youssef Chahine,Nour El-Sherif,Layla Olwi,Mahmoud Hemida,Safia El Emari,Mohamed Mounir,Khaled Nabawy,Seif Abdelrahman,Abdalla Mahmoud,Ahmed Fouad Selim",YoussefChahine NourEl-Sherif LaylaOlwi MahmoudHemida SafiaElEmari MohamedMounir KhaledNabawy SeifAbdelrahman AbdallaMahmoud AhmedFouadSelim,Comedy History Drama  en YoussefChahine NourEl-Sherif LaylaOlwi MahmoudHemida SafiaElEmari MohamedMounir KhaledNabawy SeifAbdelrahman AbdallaMahmoud AhmedFouadSelim
3430,tt0119632,6.5,5932,The MatchMaker,1997,97,L'entremetteur,fr,20457,"Marcy, a worker in the reelection campaign of bumbling Senator John McGlory, is sent to Ireland on a quest to find the Irish ancestry of Sen. McGlory, to help him win the Irish vote. But when Marcy arrives in the small village of Ballinagra, she finds herself in the middle of a matchmaking festival, and the local matchmaker is determined to pair her off with one of the local bachelors.",3.405,https://image.tmdb.org/t/p/original/3TlW75w0Lo4uT6l8WRf3pdxbHHs.jpg,"['IE', 'US']","Comedy,Romance",Bande-annonce non trouvée,"election campaign,irish-american,make a match","Milo O'Shea,Jay O. Sanders,Maria Doyle Kennedy,Denis Leary,Janeane Garofalo,Mark Joffe,Rosaleen Linehan,David O'Hara,Paul Hickey",MiloO'Shea JayO.Sanders MariaDoyleKennedy DenisLeary JaneaneGarofalo MarkJoffe RosaleenLinehan DavidO'Hara PaulHickey,Comedy Romance election campaign irish-american make a match fr MiloO'Shea JayO.Sanders MariaDoyleKennedy DenisLeary JaneaneGarofalo MarkJoffe RosaleenLinehan DavidO'Hara PaulHickey
3431,tt0119654,7.3,612155,Men in Black,1997,98,Men in Black,en,607,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",38.856,https://image.tmdb.org/t/p/original/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,['US'],"Adventure,Action,Science Fiction,Comedy",https://www.youtube.com/watch?v=ubl2iqQO90E,"new york city,cannon,space marine,flying saucer,undercover,secret identity,superhero,deportation,illegal immigration,new identity,stay permit,giant cockroach,based on comic,alien,buddy cop,fictional government agency","Rip Torn,Tommy Lee Jones,Sergio Calderón,Linda Fiorentino,Jon Gries,Vincent D'Onofrio,Mike Nussbaum,Barry Sonnenfeld,Tony Shalhoub,Will Smith,Siobhan Fallon Hogan",RipTorn TommyLeeJones SergioCalderón LindaFiorentino JonGries VincentD'Onofrio MikeNussbaum BarrySonnenfeld TonyShalhoub WillSmith SiobhanFallonHogan,Adventure Action Science Fiction Comedy new york city cannon space marine flying saucer undercover secret identity superhero deportation illegal immigration new identity stay permit giant cockroach based on comic alien buddy cop fictional government agency en RipTorn TommyLeeJones SergioCalderón LindaFiorentino JonGries VincentD'Onofrio MikeNussbaum BarrySonnenfeld TonyShalhoub WillSmith SiobhanFallonHogan
3432,tt0119665,6.3,3631,Metroland,1997,101,Metroland,en,30950,"After ten years absence Toni, Chris's best friend, suddenly reappears in London to bring chaos and doubt into Chris's calm, tranquil, slightly boring, predictable life. Chris starts to remember his carefree youth as a photographer in Paris when he lived with and enjoyed a torrid affair with Annick. It was also in Paris that he first met and fell in love with Marion. The temptations and pressure exerted on Chris by Toni to return to their former carefree life of sex, drugs and rock'n'roll soon starts to have an impact on Chris's marriage. He starts to question his values, his lifestyle choices and his relationship with Marion and even suspects her of starting an affair with Toni whom she dislikes! Eventually circumstances come to a head and Chris is forced to decide whether to follow Toni back to the hedonistic, irresponsible life of his youth or face the harsh realities of the present and stay with Marion.",4.111,https://image.tmdb.org/t/p/original/qUFYBfOY3Ec2S6PR6apgFwfR6je.jpg,"['FR', 'ES', 'GB']","Comedy,Drama",Bande-annonce non trouvée,"london, england,liar,compromise,nude modeling","Rufus,John Wood,Emily Watson,Elsa Zylberstein,Boris Terral,Philip Saville",Rufus JohnWood EmilyWatson ElsaZylberstein BorisTerral PhilipSaville,Comedy Drama london  england liar compromise nude modeling en Rufus JohnWood EmilyWatson ElsaZylberstein BorisTerral PhilipSaville
3433,tt0119670,7.2,13892,The Mighty,1998,100,Freak the Mighty,en,9821,"Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not authorized to go out. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them.",8.013,https://image.tmdb.org/t/p/original/eHcuTZwmY4VAJm7kfbZn7qDAjYs.jpg,['US'],"Comedy,Drama",https://www.youtube.com/watch?v=YbROzgpII5M,"ohio,coming of age,disabled,learning disability,birth defect,suit of armor","Harry Dean Stanton,Gena Rowlands,Peter Chelsom,Sharon Stone",HarryDeanStanton GenaRowlands PeterChelsom SharonStone,Comedy Drama ohio coming of age disabled learning disability birth defect suit of armor en HarryDeanStanton GenaRowlands PeterChelsom SharonStone
3434,tt0119683,7.4,43164,Les Misérables,1998,134,Les Misérables,en,4415,"Jean Valjean, a Frenchman imprisoned for stealing bread, must flee a police officer named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",12.427,https://image.tmdb.org/t/p/original/3TOgmlIY8X3WjIjvU7Z0jqeNkyU.jpg,['US'],"Romance,History,Drama,Crime",Bande-annonce non trouvée,"prisoner,paris, france,based on novel or book,falsely accused,blackmail,french revolution,motherly love,19th century,altruism","Timothy Bateson,Bille August,Patsy Byrne,Liam Neeson,Reine Brynolfsson,Geoffrey Rush,Christopher Adamson,Tim Barlow",TimothyBateson BilleAugust PatsyByrne LiamNeeson ReineBrynolfsson GeoffreyRush ChristopherAdamson TimBarlow,Romance History Drama Crime prisoner paris  france based on novel or book falsely accused blackmail french revolution motherly love 19th century altruism en TimothyBateson BilleAugust PatsyByrne LiamNeeson ReineBrynolfsson GeoffreyRush ChristopherAdamson TimBarlow
